ID,SIDE,DEPTH,CHANNEL,SAMPLES,AP_EXPONENT,THETA_POWER,ALPHA_POWER,BETA_POWER,root_mean_square,low_beta,high_beta,z_exp,z_theta,z_alpha,z_beta,z_rms,z_lbeta,z_hbeta
1,L,4.531,CRAW_02___Anterior,2562,1.71936637953428,0.0940628323877566,0.0670547675319997,0.0803331318752276,3.79909438224299,0.0771502017199477,0.0818184992810249,0.746139998939532,-0.573438014298746,-0.883556159510701,-0.179577569282093,-0.692522324335652,-0.353680141069918,0.0810740582171948
1,L,5.031,CRAW_01___Central,2557,2.57823656666758,0.0654921209263371,0.251277645565115,0.0731370847399054,4.25097545886127,0.0329556376674907,0.0918884267070322,3.69966180566986,-0.835055250492919,1.3637755940525,-0.371559653364842,-0.589367945268639,-0.884817384906012,0.293440062521699
1,L,5.532,CRAW_01___Central,2537,1.10088073441951,0.119463963211823,0.153810323791451,0.0548579297588292,4.64366069500346,9.61644723939083e-05,0.0807587646916027,-1.38073652717819,-0.340844098974919,0.17477339467669,-0.859226034997211,-0.49972665733029,-1.27972771835865,0.0587251781450681
1,L,5.532,CRAW_02___Anterior,2537,1.66300111632253,0.027882159193349,0.114467774109864,0.161024422163134,3.96019196481591,0.229073659960392,0.12883897185362,0.552308571871773,-1.17944339270771,-0.30516569925971,1.9731712642766,-0.655747336491794,1.4721599506685,1.07269489700915
1,L,6.032,CRAW_02___Anterior,2563,1.47826601461986,0.149557196356936,0.12949920743419,0.139677298119558,3.95228888035609,0.219305736235196,0.10251736033226,-0.0829668859579163,-0.0652853858430238,-0.121797499978539,1.4036550721241,-0.657551434544027,1.35476750214828,0.517595020995151
1,L,6.534,CRAW_01___Central,2539,1.55915815481611,0.0959545994873723,0.0970523456180331,0.139354217497644,4.23468834779836,0.15246453347659,0.133153392372467,0.195208679618686,-0.556115418717153,-0.517616215012513,1.39503566066732,-0.593085929746023,0.551459381136918,1.16368227037498
1,L,6.785,CRAW_02___Anterior,2591,1.5919332333039,0.0516892185949128,0.177262876216647,0.00306051758480021,4.0965157883399,-0.0391392598585911,0.0230498858474593,0.307917108064782,-0.961446123337705,0.460870682537827,-2.24112014328504,-0.624627645725152,-1.75126523856506,-1.15830484546481
1,L,7.286,CRAW_02___Anterior,2639,1.31928715956841,0.213681342875183,0.118091123893293,0.0562776167293638,4.14898124214771,0.101122877104437,0.0353110014890699,-0.629670593034668,0.521888721041478,-0.260964516922834,-0.821350454387061,-0.612650951877922,-0.0655727458712302,-0.899728588956801
1,L,7.788,CRAW_01___Central,2556,2.13798670229566,0.167344701220075,0.100159870985239,0.0796023498703454,3.89904887678893,0.00667543547819508,0.113634909920016,2.18571057728624,0.0975918273257335,-0.479707565949563,-0.199073974693169,-0.669704940839521,-1.20065700132829,0.752054464815095
1,L,7.788,CRAW_02___Anterior,2556,1.52822671800936,0.26451800912213,0.185110775265689,0.136568151865926,4.20234662941997,0.167670970575548,0.122053503134769,0.0888402499178604,0.987391588858098,0.556607069462044,1.32070670251707,-0.600468823276882,0.734212741476004,0.929595267965759
1,L,8.289,CRAW_01___Central,2548,2.11829258585611,0.344772387674168,0.0160396870629273,0.100820641296665,3.86476976067719,0.066486777362205,0.116843111132746,2.11798555522831,1.72226753822384,-1.50588825785149,0.367005114575823,-0.677530099095617,-0.481834857484894,0.819712635895142
1,L,8.289,CRAW_02___Anterior,2548,1.48090858041899,0.268673809591954,0.101071100141172,0.0405768689312143,3.84598876228233,-0.000710075716847174,0.0598441097669763,-0.0738795106707537,1.02544556012717,-0.468591496985889,-1.24022796133816,-0.681817382471542,-1.28941724016217,-0.382346689590476
1,L,8.791,CRAW_01___Central,2537,1.72095497563733,0.222200369724685,0.102339627109589,0.062412286879759,3.80193489204557,0.0963325355165522,0.0463689260380325,0.751602935367806,0.599896028015277,-0.453116758089116,-0.657684661419685,-0.691873899251974,-0.123143826898355,-0.666526585305918
1,L,9.292,CRAW_01___Central,2586,1.95493716364929,0.0832379994978192,0.0840076064089415,0.0617107719700151,3.73684105586345,0.107290552029317,0.03983247754155,1.55623151024758,-0.67255920232913,-0.676748766596431,-0.676400255113714,-0.706733371356244,0.00855134451666581,-0.804374594612829
1,L,9.393,CRAW_01___Central,2559,1.83275211493542,0.101075546330061,0.147155445820204,0.11486594550043,3.71540291207212,0.117764951171394,0.113513076187313,1.13605601546489,-0.509223763201659,0.093590651574697,0.741717331145293,-0.711627221808432,0.13443432606522,0.749485097439445
1,L,9.393,CRAW_02___Anterior,2559,1.84997095841787,0.102146427592958,0.197522321399067,0.0412334001554476,3.65095494540669,0.093653503467778,0.01677068527636,1.19526895645873,-0.499417882215124,0.708015309492588,-1.2227124795294,-0.726339256296037,-0.155340856760343,-1.29072771994024
1,L,9.494,CRAW_02___Anterior,2541,1.76641463146114,0.111161374428303,0.0758209793195894,0.135161197332833,3.72380947957942,0.172927687886768,0.117298668016782,0.907931664451102,-0.416869518703595,-0.776617291119073,1.28317080838054,-0.709708189797201,0.797388799531311,0.829319934051655
1,L,9.595,CRAW_01___Central,2561,2.11770917038908,0.123454398188599,0.0525949817553589,0.0950201443186278,3.81874053714929,0.0163927884336912,0.131712910398265,2.11597927962337,-0.304304351924997,-1.05995084008737,0.212254669280223,-0.688037545009243,-1.08387232029741,1.13330375936964
1,L,9.595,CRAW_02___Anterior,2561,1.60565423440897,0.0882744063670292,0.0743468393035604,0.0686307876826088,3.78301512206667,0.124079000046689,0.0427549552460383,0.355101509830147,-0.626441665240447,-0.794600300084032,-0.491782365124082,-0.696192861087839,0.210317561684191,-0.742742083620916
1,L,9.699,CRAW_02___Anterior,2603,1.65793395407774,0.022515498937451,0.296714732417868,0.0249201374998627,3.85626680546367,-0.00970444299694353,0.0408656679918129,0.534883384209618,-1.22858500493662,1.91806184320798,-1.6579311633309,-0.679471134272061,-1.39751296527283,-0.782585507330907
1,L,9.799,CRAW_01___Central,2571,2.4058964259778,0.263685221598844,0.0326762481111166,0.0353120047404175,4.00961905392578,0.00637265662304648,0.0488170338618573,3.10701070271194,0.979765892505619,-1.30293913278697,-1.38068835309969,-0.644464233591415,-1.20429584538215,-0.614898122194104
1,L,9.799,CRAW_02___Anterior,2571,1.7075682562604,0.0776631294861647,0.0450499698012203,0.0808969371942861,3.96933484789452,0.0633405360080517,0.0890899244145289,0.705568076791195,-0.72360735653979,-1.15199231249615,-0.164535905694526,-0.653660220045329,-0.519646882495586,0.23442208505733
1,L,9.899,CRAW_02___Anterior,2568,1.77329948240414,0.383767013371315,0.0426801543898378,0.0337208960685969,3.95181072257476,0.0649546043441565,0.0191451655400024,0.931607602562414,2.07933481724801,-1.18090165036419,-1.42313726332415,-0.65766058730917,-0.500248754563285,-1.24065199798545
1,L,9.898,CRAW_02___Anterior,2556,1.28096773685151,0.121109755798753,0.0418027246524254,0.104960669159012,4.73718790210341,0.0954600309802529,0.109394300309099,-0.761445164222719,-0.325773850951063,-1.19160540079661,0.477456194485043,-0.478376480318081,-0.133629724080064,0.662623699250714
1,L,9.898,CRAW_03___Lateral,2556,1.73067139640623,0.152869624933835,0.172418581005227,0.159565928588365,3.93682612483304,0.233714808657062,0.12496311788964,0.785016204397524,-0.0349540302326124,0.401775207705972,1.93426036905318,-0.661081237023435,1.52793800798924,0.990956510546463
1,R,-0.230,CRAW_01___Central,2510,2.15729627565493,0.0571648361166202,0.0955013623534752,0.129874818814943,15.8408570422449,0.0907526360253165,0.148632029741476,2.25211321513493,-0.911306807611532,-0.536536633458367,1.14213643964592,2.05634372546829,-0.190203939385031,1.49011325950457
1,R,-0.230,CRAW_02___Anterior,2510,1.59876773344626,0.180326354411559,0.126310212601868,0.057158575722727,9.50234361479249,0.0647046605197785,0.0535405898611269,0.331419897556103,0.216462658868497,-0.160699993659797,-0.797847503342294,0.609402371539663,-0.503252618880996,-0.515282437667649
1,R,-0.230,CRAW_03___Lateral,2510,0.985524395879387,0.460653807678958,0.0779733184596564,0.093243236232999,9.46416565688432,0.145158702635935,0.0683522591904955,-1.77742914327659,2.78337435976195,-0.750360942583252,0.16484884896145,0.600687194591922,0.463656753374089,-0.202917223948851
1,R,-0.482,CRAW_01___Central,2529,1.85834475411865,0.0291884652389332,0.0521348777934438,0.10027675996016,12.9044367768545,0.0469521257202109,0.12477726758392,1.22406514542639,-1.1674817662802,-1.06556364048758,0.352494999437281,1.38602442061274,-0.71660538311134,0.987037089367472
1,R,-0.482,CRAW_02___Anterior,2529,1.9323338443967,0.134126283879644,0.191826659261863,0.115471493924089,8.31008181573049,0.0433835898757441,0.148592963351706,1.47850218942921,-0.206583675866872,0.638534024023772,0.757872651726285,0.337235573832724,-0.759492609936582,1.48928938334867
1,R,-0.482,CRAW_03___Lateral,2529,1.72526967323991,0.21085210196808,0.0678941923285253,0.00756796084729281,7.38468542385444,-0.0505196802665649,0.0342568770347409,0.766440513443711,0.495981834275878,-0.873316030705303,-2.12086685211766,0.125988201162888,-1.88803692663993,-0.92195915616301
1,R,-0.733,CRAW_01___Central,2580,1.3043979217751,0.305087478300863,0.297489298806552,0.0572105633431183,12.2464793701838,0.131950140462984,0.0227910212484432,-0.680872380181258,1.35887944679041,1.92751076540004,-0.796460534702214,1.23582740805895,0.304914169122063,-1.16376407453601
1,R,-0.733,CRAW_02___Anterior,2580,1.17502007605008,0.260561226146041,0.0712115472677504,0.0646844684665789,6.20099691982832,0.0838468052461875,0.0558597081075487,-1.12578279200038,0.951159987561707,-0.832847674264686,-0.59706552590695,-0.144221504353771,-0.273199303296107,-0.466374252467596
1,R,-0.984,CRAW_01___Central,2554,1.5035185964615,0.095614118992878,0.126130232223235,0.0164922231023908,14.3393578909055,0.021518974762802,0.0141464056608656,0.00387283937294565,-0.559233141776585,-0.162895571235388,-1.8827780188435,1.71358493197073,-1.02226500418038,-1.34607149279415
1,R,-1.235,CRAW_01___Central,2534,1.80716773759057,0.0461333729595846,0.27178504950545,0.160326796498577,11.5972777464345,0.270881909787848,0.110208478474108,1.04807529668848,-1.01232007450965,1.61394506567469,1.95455943107533,1.08762914561272,1.97461809363396,0.679794008070254
1,R,-1.235,CRAW_02___Anterior,2534,2.20803356149977,0.0574970096453122,0.0374336466780985,0.0669781877778063,4.26867518127476,0.0927436227017075,0.0552978572789711,2.4265908980281,-0.90826515005146,-1.24490370864159,-0.535871789208259,-0.585327493101698,-0.166275947368694,-0.478223197393658
1,R,-1.235,CRAW_03___Lateral,2534,1.29698706945233,0.130866729492325,0.236258406223081,0.0755442463181372,18.9615518463397,0.0617043476164845,0.0818183337295531,-0.706357155726685,-0.236430871348389,1.18055614895378,-0.307339410247691,2.76872880072558,-0.539310852744553,0.0810705668807558
1,R,-1.485,CRAW_01___Central,2548,1.48943929041429,0.136157922807751,0.0641355868332991,0.0744294284387316,11.2054473240095,0.031361900750737,0.0945276080264624,-0.0445437177005496,-0.187980297297411,-0.919167195168278,-0.337081441648576,0.998182992595443,-0.903971166632643,0.349098099340809
1,R,-1.485,CRAW_03___Lateral,2548,1.39439311330757,0.0493284356103874,0.0190653373476948,0.0359375717555134,9.62560469152275,0.0813010097906821,0.0147679673391013,-0.371392828237324,-0.983063419095277,-1.46897840152565,-1.36399896001581,0.637540128332655,-0.303795074758014,-1.33296329802258
1,R,-1.736,CRAW_01___Central,2538,1.37555348568672,0.0114848603690622,0.255430230606817,0.0877083776415137,8.97347130949627,0.00821105074084817,0.125308464689126,-0.436179395337253,-1.32959072121413,1.41443290829722,0.0171853237628938,0.488672610809592,-1.18220173481112,0.99823957394936
1,R,-1.986,CRAW_02___Anterior,2553,1.58264022837342,0.111111942719351,0.150190249434875,0.112884885240237,5.30257268018933,0.125421246551364,0.107034583295045,0.275959900650441,-0.417322156611957,0.130612169216241,0.688864970634976,-0.349311735775436,0.226448891958109,0.61285932137944
1,R,-2.236,CRAW_02___Anterior,2554,0.988625808103901,0.192774007041375,0.304410076995189,0.12005887183239,7.73505240198072,0.276146096573692,0.0472181669531158,-1.76676386606242,0.330443736396616,2.01193722072822,0.880258505341383,0.205969173910575,2.03788392101384,-0.64861683360678
1,R,-2.486,CRAW_02___Anterior,2569,1.36855593815003,0.171624704953827,0.231272877687207,0.10217746304938,10.6764955453487,0.0797398643037686,0.112648342463999,-0.4602428796133,0.136783107152173,1.11973777120076,0.403203525024876,0.877435089867397,-0.322557167538524,0.731248615900042
1,R,-2.737,CRAW_02___Anterior,2604,1.69823119987372,0.0398596541898,0.0514288372041374,0.156909756237436,4.15571261560315,0.226427732446653,0.125310676142338,0.673459383228562,-1.06976747015561,-1.07417661761938,1.8633968110435,-0.611114329334972,1.44036077633183,0.9982862115727
1,R,-2.737,CRAW_03___Lateral,2604,1.48852575348179,0.0549975160554643,0.217540044841984,0.0641929185275445,4.29808586603426,0.100784484676524,0.0475603884598267,-0.0476852299940399,-0.931152595670169,0.952211177061371,-0.610179500836793,-0.578613689224346,-0.069639599461719,-0.641399679908179
1,R,-2.989,CRAW_01___Central,2539,1.66487456127692,0.0896001590422169,0.226218813904848,0.110484871294096,8.42423305696156,0.148929649783832,0.0923015301165185,0.558751059466964,-0.614301969271447,1.05808333314239,0.624835417945398,0.363293758205129,0.508976591180573,0.302152053852499
1,R,-2.989,CRAW_03___Lateral,2539,1.24102599096168,0.16486833459129,0.165919042623663,0.056513418087223,7.98144012870831,0.0656886661430058,0.0521737737365149,-0.898798654018715,0.0749161514294241,0.322487449614573,-0.815059551164769,0.262214000869301,-0.491426684043857,-0.544107400025685
1,R,0.020,CRAW_01___Central,2584,1.50035705180676,0.122576931779821,0.187230149202533,0.07240133553578,11.4931339639813,0.182780402367415,0.0215688705475272,-0.00699922397333579,-0.312339165374693,0.582461276044828,-0.391188577816557,1.0638554410508,0.915800276728887,-1.1895381690286
1,R,0.020,CRAW_02___Anterior,2584,1.31368932037792,0.186538408347149,0.0472923720333385,0.139045716621321,16.0592918653545,0.189468245432639,0.115824815195056,-0.648920696679406,0.273345399920043,-1.12463728583331,1.38680521969547,2.10620752749583,0.996175829899981,0.798237660918829
1,R,0.273,CRAW_01___Central,2531,1.51007126768281,0.0745487529412781,0.156741723722772,0.0710894547269066,16.4693903962529,0.0567017383465601,0.0776118861526637,0.0264064627707591,-0.752125182749383,0.210533492545022,-0.426188016677847,2.19982388255036,-0.599433000266197,-0.00763975112146271
1,R,0.273,CRAW_02___Anterior,2531,1.3162801418436,0.033286819427755,0.0623216891276299,0.0735683409191889,8.42010282506307,0.0476089504519077,0.085336597931023,-0.640011262156159,-1.12995382101807,-0.941294902406317,-0.360054245115636,0.362350918309996,-0.708711559851476,0.15526769650694
1,R,0.273,CRAW_03___Lateral,2531,0.96580315540643,0.0171819203425667,0.204483672518349,0.133131001439635,12.9541042675821,0.169929691997763,0.116448928386617,-1.84524744069248,-1.27742369391719,0.792936713311133,1.22900756690326,1.39736240184481,0.761358411911057,0.811399664885532
1,R,0.526,CRAW_01___Central,2536,1.31090995622667,0.167275685057016,0.187492901586202,0.147009413680557,9.66023588245708,0.16563675888962,0.138199182838433,-0.658478500352805,0.0969598578399044,0.585666587901039,1.59926730195883,0.645445657424329,0.709765264474977,1.27009359932333
1,R,0.526,CRAW_02___Anterior,2536,1.29522807781135,0.0198982744009798,0.267260613138117,0.0629662997999304,7.7673316660451,0.160409803251921,0.0168781562753403,-0.712406056069626,-1.25255049318341,1.55875154343769,-0.642904247530901,0.213337810513417,0.646946886907864,-1.28846125011712
1,R,0.526,CRAW_03___Lateral,2536,1.42834212897428,0.0298675976727864,0.200511741473265,0.0175061967114933,14.8877048675605,0.0733832138315729,-0.00892212219665247,-0.254647411303778,-1.16126306393552,0.74448319409635,-1.85572639410846,1.83876032615503,-0.398952395870768,-1.83256666590094
1,R,0.777,CRAW_01___Central,2527,1.74645649636334,0.219855184413685,0.0623049046238746,0.0824569376584259,15.2155088662946,0.0926217449321935,0.0777866208029111,0.839298723040272,0.578421557550814,-0.941499656281948,-0.122916925906922,1.91359067355119,-0.167740693632685,-0.00395474944103821
1,R,0.777,CRAW_02___Anterior,2527,1.88336682011584,0.0999693734773558,0.34219728022748,0.148645040085484,16.0885791234984,-0.0668935474525743,0.247676283008375,1.31011216240203,-0.519352803385643,2.47290266980241,1.64290389300577,2.11289315582756,-2.08482064596325,3.57887035037413
