ID,SIDE,DEPTH,CHANNEL,SAMPLES,THETA_POWER,ALPHA_POWER,BETA_POWER,low_beta,high_beta,z_theta,z_alpha,z_beta,z_lbeta,z_hbeta
10,L,-0.485,CRAW_01___Central,2573,4.41418430091403,4.125574330691,3.49690721171489,3.68621232365862,3.36439363335427,-0.601554127762154,-0.296939750671996,-1.46313314918241,-1.2065737143397,-1.21970134393758
10,L,-0.987,CRAW_01___Central,1808,4.58544393920519,4.04214543654681,3.46228654953846,3.6896676959184,3.29987144498136,0.478415822097211,-1.28517222224569,-1.98049642899731,-1.16621358088774,-2.05868936164073
10,L,-1.586,CRAW_01___Central,2565,4.61276095293358,4.13351638367567,3.5062460101647,3.80688593922521,3.29579805982234,0.650677974703155,-0.20286449376104,-1.32357627499832,0.202942500477899,-2.11165596779731
10,L,0.016,CRAW_01___Central,2557,4.47621117547497,4.16689507153867,3.57098945838383,3.82182953311474,3.3954014060722,-0.210410240749902,0.192512953622204,-0.356064950504128,0.377489668854696,-0.816504390733701
10,L,0.519,CRAW_01___Central,2561,4.58401847217034,4.22455908105882,3.63461243625725,3.81685475025099,3.50704281646163,0.469426771451554,0.8755550487321,0.59470232068326,0.319382210329269,0.635179254198731
10,L,1.021,CRAW_01___Central,2569,4.96715289688314,4.17040421908872,3.68664410351086,3.90169101856537,3.5361112629727,2.88548737729618,0.234079530670642,1.37225168953662,1.31030383998526,1.0131589683256
10,L,1.523,CRAW_01___Central,2558,4.47868996573986,3.96119032802954,3.55954641099098,3.63694925425816,3.50536442070395,-0.194778892787284,-2.24410219245813,-0.527067240988276,-1.78198611733768,0.613354918025909
10,L,2.024,CRAW_01___Central,2554,4.51802617948127,4.15216307773535,3.61795085463721,3.74333517170546,3.53018183268943,0.0532768032649632,0.0180094462126017,0.345715444871349,-0.539355945314191,0.936058034756626
10,L,2.528,CRAW_01___Central,2566,4.53163822085325,4.03160319059899,3.56954838381085,3.7181959111162,3.4654951146971,0.139114866364116,-1.41004730150716,-0.377600040264637,-0.832992588773567,0.0949306231065417
10,L,3.031,CRAW_01___Central,2565,4.43984533831721,4.24380022217656,3.6196827027472,3.85053557988441,3.45808568875115,-0.439734626365455,1.10347033680751,0.37159578805371,0.712787805031255,-0.0014148317435797
10,L,3.532,CRAW_01___Central,2595,4.68937671329952,4.1402350506301,3.6513640068649,3.82382706483008,3.529625377713,1.13381994385863,-0.12328049689567,0.845033971402694,0.400821640215337,0.928822398932916
10,L,4.034,CRAW_01___Central,2564,4.52107115982675,4.13978386665129,3.63778040313348,3.83711708520791,3.49824472568138,0.0724785679296507,-0.128624864252824,0.642043695180397,0.556054406962654,0.520776861325337
10,L,4.536,CRAW_01___Central,2566,4.64505126325127,4.29358747244165,3.60060414030063,3.82101382760925,3.44631735918459,0.854301929317912,1.69321059271088,0.0864901019980088,0.367961901487215,-0.154439515867115
10,L,5.037,CRAW_01___Central,2572,4.48292939515099,4.18113413712689,3.66202108537523,3.76288908096798,3.5914134884603,-0.168044885789172,0.361177624579316,1.00429092215808,-0.310958444839976,1.7322589509278
10,L,5.541,CRAW_01___Central,2573,4.43570454127619,4.21800579141134,3.54481553908684,3.73274861252644,3.41326238767912,-0.465846653795815,0.797929980202842,-0.747202031132395,-0.663011201286201,-0.584256385349693
10,L,6.043,CRAW_01___Central,2560,4.66400341046466,4.20392790085193,3.65858563255889,3.8291608168716,3.53918300353999,0.973814907857418,0.631174460729828,0.952952298776041,0.463122002668501,1.05310109667615
10,L,6.545,CRAW_01___Central,2558,4.65721023990148,4.19614525808269,3.61432982435034,3.7907462479428,3.49083832783562,0.930976909682769,0.538987450724339,0.29160359409342,0.0144244349678471,0.424470781143671
10,L,7.046,CRAW_01___Central,2564,4.52120333185778,4.24657781944704,3.62157223576513,3.7989078179375,3.49743732824448,0.0733120499056177,1.13637154979615,0.399832538537995,0.109754844949225,0.51027819734372
10,L,7.548,CRAW_01___Central,2561,4.37277202699044,4.18013360989637,3.66453529687834,3.77438047121971,3.58764367483938,-0.862701540188566,0.349326173016531,1.04186272545782,-0.176734399139818,1.68323971372143
10,L,8.049,CRAW_01___Central,2565,4.61530031477625,4.36440744106551,3.72096327331383,3.99743341219603,3.5274341760963,0.666691289394645,2.53208773890651,1.88510953608248,2.42861338622893,0.900330000470457
10,L,8.551,CRAW_01___Central,2561,4.3667766500576,4.09426598058749,3.62089069153429,3.85444990680165,3.45739924084713,-0.900508620655139,-0.667793619958755,0.389647696988368,0.758508712903614,-0.0103407776976003
10,L,8.997,CRAW_01___Central,2433,4.52185435225061,4.23802460026877,3.63539257279859,3.93365001547894,3.41963186958301,0.0774174098609429,1.03505690317204,0.606360503235426,1.68359773813747,-0.501433419621099
10,L,9.499,CRAW_01___Central,2570,4.41393677497869,4.15378322086525,3.63674765521303,3.85792694807942,3.48192215020656,-0.603115035951899,0.0372003759977197,0.626610545790458,0.799121949173943,0.308532893989843
10,R,-0.048,CRAW_01___Central,2556,4.4356996732869,4.10193377465311,3.58725749025385,3.74926584756129,3.47385164013864,-0.465877351525881,-0.576967016553284,-0.112959192401786,-0.470083273368694,0.203591300803383
10,R,-0.550,CRAW_01___Central,2568,4.59624083887832,4.08622640481845,3.56734452406456,3.74112470662413,3.44569839627286,0.546501491989882,-0.763024054380022,-0.41053401769066,-0.565175063766857,-0.162487948188433
10,R,-1.556,CRAW_01___Central,2568,4.5064082781269,4.11704811428443,3.68105939926256,3.92241951280338,3.51210731978398,-0.0199861352087272,-0.397934543891683,1.28879514292369,1.55242096393193,0.701033462033591
10,R,-2.058,CRAW_01___Central,2577,4.52971063499041,4.1551223238448,3.6052647101718,3.89391078279637,3.4032124593346,0.126959434830971,0.0530623271927102,0.156136595241479,1.21942756665884,-0.714936538525791
10,R,0.956,CRAW_01___Central,2003,4.23928587866227,4.12986166683532,3.49114198423807,3.71330313563477,3.3316416704148,-1.70447039101259,-0.246155369099752,-1.54928739375126,-0.890142168192022,-1.64557816484856
10,R,1.459,CRAW_01___Central,2563,4.5135685179284,4.06895794373497,3.62966356511598,3.80454079479241,3.50724950434249,0.0251666158805725,-0.967572540271662,0.520747519010823,0.175550273199313,0.637866835941061
10,R,1.960,CRAW_01___Central,2568,4.46722357456009,4.08031826642496,3.59479877861534,3.81736026110666,3.43900574087141,-0.267086402198408,-0.833007173141188,-0.000263899029128283,0.325286779811875,-0.249513168969586
10,R,2.967,CRAW_01___Central,2569,4.68326882640383,4.21797187591217,3.52480133309498,3.67139680119524,3.4221845054248,1.09530337118391,0.797528244114662,-1.04628976094168,-1.37962495710789,-0.468241258306953
10,R,3.469,CRAW_01___Central,2568,4.32140612245421,4.22586762293906,3.57711808509487,3.8017911645296,3.41984692949056,-1.18661693496568,0.891054997397809,-0.26448015065761,0.14343348924461,-0.498636975636942
10,R,3.971,CRAW_01___Central,2569,4.58051442278085,4.22124698915343,3.57696526964214,3.72445513600733,3.4737223631865,0.447330099513933,0.836322636468779,-0.266763789931412,-0.759882332361616,0.201910300568495
10,R,4.978,CRAW_01___Central,2568,4.90943986789125,4.23562161167463,3.68375940753029,3.86136792126638,3.55943344791502,2.52154676847255,1.00659300727713,1.32914345070017,0.839313895681962,1.31641950871788
10,R,5.982,CRAW_01___Central,2564,4.38365625324166,4.17485992194278,3.64053348064998,3.79348604453669,3.53346668592929,-0.794065185493018,0.286858250672022,0.68318505770731,0.0464263577267005,0.978771287013734
10,R,6.485,CRAW_01___Central,2566,4.17883885677781,4.02986914838548,3.44779179339566,3.6007935098818,3.34069059185537,-2.08565166550955,-1.43058738944734,-2.19710275905366,-2.20429970857305,-1.52791419756502
10,R,6.986,CRAW_01___Central,2568,4.28048583251963,4.15047679177804,3.53949605295512,3.82877056362633,3.33700389548528,-1.44466187719402,-0.00196495901551384,-0.82669521869796,0.45856368828877,-1.57585265342669
10,R,7.490,CRAW_01___Central,2568,4.51357601454906,4.12690552153978,3.64838758351311,3.8192145845878,3.52880868276083,0.0252138898624484,-0.281171520299067,0.800554979650609,0.346946021576607,0.918202838495319
10,R,8.495,CRAW_01___Central,2567,4.23824051282086,4.00073591271001,3.46200872807504,3.61956052459595,3.3517224705104,-1.71106250872698,-1.7756765793718,-1.9846481295854,-1.98509345193508,-1.38446565315365
10,R,9.498,CRAW_01___Central,2121,4.49037997820526,4.00081974726349,3.54124885864163,3.73128308663866,3.41003474883415,-0.121061218838613,-1.77468354178167,-0.800501690271874,-0.680129131269115,-0.626225673507625
11,L,-0.490,CRAW_01___Central,2629,4.40194103887757,3.9521748731156,3.66024379701318,3.7033917324903,3.63037214937518,-0.90753664460437,-0.924519715132225,-0.392385992481892,-0.823622486533767,0.160279399339489
11,L,-0.742,CRAW_01___Central,2598,4.92579064382655,4.07642015825013,3.68256593011846,3.85191843665274,3.56302298432956,0.0804611483842155,-0.596804130228589,-0.289135056194553,-0.327049846387774,-0.218800455075905
11,L,-0.993,CRAW_01___Central,2553,5.04475798169831,4.76986816092174,3.89175943754234,4.15699938609518,3.70609147355535,0.304837507828967,1.23226904184168,0.678488665287375,0.692934091027214,0.586471325656787
11,L,-1.245,CRAW_01___Central,2594,4.34720983600249,3.93860209505429,3.70014231899002,3.77503137948957,3.64622219543035,-1.01076151513464,-0.960319954121691,-0.207835540642914,-0.584108058134096,0.249492578849605
11,L,-1.748,CRAW_01___Central,2559,4.24492286295072,3.88397529493988,3.53256096510431,3.60873837586626,3.47923677757093,-1.20367815126816,-1.10440633721078,-0.98298241443815,-1.14007916321378,-0.690397438328281
11,L,-1.999,CRAW_01___Central,2558,4.86301204339353,4.27022124244652,3.68327875001719,3.90466439384491,3.52830879933779,-0.0379413818243922,-0.0856246871325159,-0.285837910639476,-0.150703112191779,-0.414191863178982
11,L,-2.249,CRAW_01___Central,2570,4.36052705635959,3.80480571982088,3.55425782462386,3.65007602031564,3.48718508763961,-0.985644794233717,-1.31322797248333,-0.88262367858963,-1.00187409526052,-0.645659775706326
11,L,-2.500,CRAW_01___Central,2627,4.45181177882782,3.96635990536924,3.66334076302399,3.74661085639286,3.60456187358714,-0.813478768946809,-0.887104563830129,-0.378060988739743,-0.679127026393361,0.0150043156539939
11,L,-2.751,CRAW_01___Central,2644,5.21945033596846,4.34785172771226,3.8754111576678,4.28011858220178,3.589735328585,0.634313103191297,0.119137367682425,0.602869762928357,1.10456124324924,-0.0684480109945852
11,L,0.011,CRAW_01___Central,2616,4.81501543508008,4.06527165032269,3.79928857277013,3.86378229915031,3.75376358944294,-0.128464582828319,-0.626209992932235,0.250765054734592,-0.287385130497346,0.854797424994493
11,L,0.262,CRAW_01___Central,2582,6.11400860435096,4.78683466602957,3.95061681846404,4.31766455533808,3.69872131276616,2.32147977567105,1.27702074520945,0.950733242403879,1.23008953199893,0.54498781985399
11,L,0.513,CRAW_01___Central,2537,4.70705771729896,4.18119103367085,3.72176584193209,3.93007114728165,3.57297633811098,-0.332076432290754,-0.320455223449618,-0.107816022836567,-0.0657601472026584,-0.162777252711806
11,L,0.763,CRAW_01___Central,2533,5.17064679648525,4.30393113945171,3.77521771247682,3.93464754524912,3.66680542619166,0.542268003139837,0.0032902250280057,0.139425387920323,-0.0504597738867518,0.365346845418623
11,L,1.265,CRAW_01___Central,2602,5.32629174319669,4.4946578674664,3.8589870759118,4.10411175807611,3.69076425481865,0.835819553790917,0.506360592329389,0.526900239273582,0.516113705598322,0.500200919136292
11,L,1.769,CRAW_01___Central,2553,4.53177432339332,4.16393919540589,3.82563936360031,3.97837413274573,3.71872502519851,-0.662666748080317,-0.365959535838956,0.372650531014812,0.0957323005971559,0.657580223805626
11,L,2.020,CRAW_01___Central,2611,4.61130655796377,4.10516614862375,3.62047189309466,3.65702924915322,3.59538351148585,-0.512666306188786,-0.520982266737139,-0.576350773004846,-0.978627210325682,-0.0366567875946036
11,L,2.273,CRAW_01___Central,2605,5.14335851820713,4.24359658584303,3.84514345522973,4.02714332189349,3.72024158595068,0.490801401927334,-0.155851214458886,0.462866627866934,0.258783417562619,0.666116300366546
11,L,2.525,CRAW_01___Central,2617,5.20555158847255,4.77254557031223,4.00102753900421,4.18935751070248,3.86808873545248,0.608099602748548,1.23933111090516,1.1839078261295,0.801117730171638,1.49828513083261
11,L,2.775,CRAW_01___Central,2554,5.93497485994264,5.25556954045558,4.19028865051334,4.5427265786687,3.94358210080459,1.98381617399069,2.51337931906542,2.05933433102195,1.98254441041362,1.92320523084607
11,L,3.026,CRAW_01___Central,2532,5.8615192090145,4.91258071059776,4.07691788745698,4.43322670170599,3.83462789376765,1.8452763711276,1.60869480833677,1.53493832558779,1.61645103141043,1.30994826005017
11,L,3.779,CRAW_01___Central,2599,5.34436109676374,4.4046000428116,3.88888961958042,4.09393667057547,3.74415052476038,0.869898956116164,0.268819564917845,0.665214333925529,0.482095108791735,0.800689565485292
11,L,4.028,CRAW_01___Central,2573,5.41685314520597,4.61387358318008,4.02874567506519,4.24893536091975,3.87461289496699,1.00662137261416,0.820809933103263,1.31211795223788,1.00030568457651,1.53500685466198
11,L,4.280,CRAW_01___Central,2557,4.14959732873321,3.85433546168169,3.55174496895813,3.61573350874639,3.50695299110636,-1.38346528202591,-1.18258584544835,-0.894246882295875,-1.1166921795596,-0.53439464030045
11,L,4.531,CRAW_01___Central,2569,4.1195702360832,3.90511738100792,3.68733054364235,3.92232907401942,3.5228315723784,-1.44009737831423,-1.04864091243536,-0.267096355633632,-0.0916443932828873,-0.445020848170281
11,L,4.781,CRAW_01___Central,2641,4.3274243841388,4.19099874315514,3.60230854799894,3.72805349609809,3.51354740816425,-1.04807753597332,-0.294585917851993,-0.660365252194538,-0.74117026264289,-0.497277466589893
11,L,5.784,CRAW_01___Central,2591,4.23644051199163,4.18906108429826,3.72037371656851,3.90742947187445,3.58569357274823,-1.21967614753991,-0.299696783869475,-0.114255293068548,-0.141458565192086,-0.0911973385199666
11,L,6.286,CRAW_01___Central,2581,4.33756347303768,3.91277301270239,3.61396979712117,3.79611696627671,3.48896683789678,-1.02895487679715,-1.02844803496845,-0.606426191600672,-0.513612145907669,-0.635631060017906
11,L,6.787,CRAW_01___Central,2558,4.07244050578331,3.67852320073358,3.58841060026333,3.82591349441503,3.42215857435714,-1.52898561852771,-1.64631706766299,-0.724650153167312,-0.413992749326633,-1.01166640951629
11,L,7.790,CRAW_01___Central,2564,4.10254704352037,4.03890069722354,3.53048328011532,3.57469712872994,3.49953358608509,-1.47220368616062,-0.695767339192886,-0.99259273794131,-1.25389002342016,-0.576155320977106
11,L,8.290,CRAW_01___Central,2567,4.49416094270455,4.02757427162383,3.5904936083724,3.73854252649885,3.48685936568389,-0.733606836144271,-0.725642486457085,-0.715015207593746,-0.706102053541733,-0.647493126297535
11,L,8.791,CRAW_01___Central,2580,4.55476175207853,4.01163568340989,3.56020638380302,3.65468655238549,3.4953670524229,-0.619311692367952,-0.767682904758783,-0.855108642194454,-0.986459600639414,-0.599606969902694
11,L,9.292,CRAW_01___Central,2565,4.76586699853116,4.29061295346782,3.64243279027531,3.87471375351059,3.47983611601062,-0.221160170226731,-0.0318384891508842,-0.474770732024112,-0.250837755512284,-0.687024016723025
11,L,9.394,CRAW_01___Central,2550,4.32303937419782,3.69909025887729,3.47647442534439,3.57549330298355,3.40716121099697,-1.05634781069146,-1.59206836533182,-1.24241047698108,-1.25122815629425,-1.09608020017482
11,L,9.494,CRAW_01___Central,2552,4.29905066698744,4.00555090957857,3.56960429675707,3.59999489794376,3.54833087592639,-1.10159131103315,-0.783732408874597,-0.811638633881368,-1.16931142781238,-0.301496095189012
11,L,9.595,CRAW_01___Central,2558,5.50524928063738,4.37455860222618,3.73863283929967,3.94633493570997,3.59324137181245,1.17333942659353,0.1895807570859,-0.0297977948139779,-0.0113850608895826,-0.0487139822900206
11,L,9.696,CRAW_01___Central,2548,5.06194951472552,4.28932734413335,3.66024300449087,3.96732752274797,3.4452838417109,0.337261311394931,-0.0352294767006112,-0.392389658290654,0.0587999232029073,-0.881504098285836
11,L,9.797,CRAW_01___Central,2566,4.60661374792046,4.03858216285999,3.53784919248352,3.683091026388,3.43617990875038,-0.521517102146065,-0.696607521378878,-0.958521740109709,-0.891494289674463,-0.932746271502713
11,R,-0.031,CRAW_01___Central,2530,4.52606442292099,3.95278655287185,3.66464894068764,3.81094339198762,3.56516871380365,-0.673435810443923,-0.922906317980977,-0.372010018253877,-0.464042626401312,-0.206723054916594
11,R,-0.282,CRAW_01___Central,2637,5.17060425782028,4.37932512989485,3.78696597002056,4.11213689894292,3.55105764903767,0.542187773801669,0.202153189119906,0.19376690561556,0.542944337909484,-0.286148247099875
11,R,-0.783,CRAW_01___Central,2586,4.67077446998046,4.30036078001871,3.57003802135192,3.73117986004301,3.45401589749434,-0.400507844540521,-0.00612713377666088,-0.809632442524214,-0.730717820390567,-0.832355063804248
11,R,-1.034,CRAW_01___Central,2629,4.13897770585864,3.78483676752923,3.50147071717859,3.46652356487632,3.52566489954169,-1.40349424427638,-1.36589908087255,-1.12679023032185,-1.61554911024702,-0.429073252563922
11,R,-1.284,CRAW_01___Central,2549,5.71500921431762,4.95280849259488,3.85082544913021,4.12480939673042,3.65903668581005,1.56895364406285,1.71480162029579,0.489148667644949,0.585312582186312,0.32161990432211
11,R,-1.534,CRAW_01___Central,2590,5.05894260658556,4.40536595657812,3.68734141691473,3.89657928794481,3.53669014977307,0.331590182548149,0.270839777416929,-0.267046061356253,-0.177734226935158,-0.367016800197002
11,R,-1.786,CRAW_01___Central,2650,4.66502265609178,4.12376064231225,3.71933311496464,3.92684487381238,3.57567112807006,-0.411355957002592,-0.471936499177306,-0.119068591573429,-0.0765466191943605,-0.147609424206795
11,R,-2.542,CRAW_01___Central,2636,4.57001998625507,4.21274011211759,3.54934017729609,3.58355220117362,3.52565492999627,-0.590534154790551,-0.237239794508787,-0.90537023639069,-1.22428466237187,-0.429129366902164
11,R,-2.794,CRAW_01___Central,2572,5.0574769929763,4.18236056130617,3.75308422699761,3.99725459573815,3.58216496887924,0.328825986493323,-0.317370418801664,0.0370470404634838,0.158855773296536,-0.111058351496786
11,R,1.478,CRAW_01___Central,2621,4.64202656452278,4.14757139001595,3.66019669995465,3.74885685385519,3.59761306190721,-0.454727351202172,-0.409132078854534,-0.392603839735432,-0.671617933022452,-0.0241075949124559
11,R,1.730,CRAW_01___Central,2570,4.98539012621667,4.33906039134131,3.72225563667505,3.88311319826803,3.60965534355996,0.192867756136518,0.0959488986972983,-0.10555047923638,-0.222755704661674,0.0436732955063619
11,R,1.980,CRAW_01___Central,2580,5.2361590227823,4.30677828414721,3.79644979307606,3.96215372438745,3.68273140884275,0.665826242725733,0.0107999964304653,0.237634290755035,0.0415022478390751,0.454987439785483
11,R,2.231,CRAW_01___Central,2580,5.04699201938585,4.42023828024271,3.7350651717325,4.05122574738106,3.51809222765996,0.309050977274945,0.310067762956506,-0.0463000266990217,0.339298727404821,-0.471696607322937
11,R,3.235,CRAW_01___Central,2605,5.09659779982469,4.50185190233045,3.78568243150559,3.95844172163231,3.6671221343598,0.402609130473951,0.525335938884698,0.187829903412107,0.0290918263007658,0.367129461226711
11,R,3.487,CRAW_01___Central,2588,5.31844632345717,4.50669430992456,3.72320428641734,4.01166849823732,3.51551005390695,0.821022831001622,0.538108515609245,-0.101162503694884,0.207046094755434,-0.486230567019426
11,R,3.990,CRAW_01___Central,2621,5.36159149438057,4.81417736369726,3.968183524963,4.40919339302265,3.65688244162677,0.902396059591889,1.34914121359831,1.03198797218028,1.53609993487446,0.309494578479956
11,R,4.242,CRAW_01___Central,2510,5.22551502298651,4.73790057080528,4.10033505904133,4.29736243758857,3.95960121722188,0.64575130479036,1.14794972556636,1.64325435792583,1.16221300926667,2.01337003563936
11,R,4.745,CRAW_01___Central,2582,4.25278241300313,4.02351551134048,3.56741640881126,3.79517836426401,3.41110918448094,-1.18885477823838,-0.736348075798381,-0.821758700715109,-0.516750194934746,-1.07385873369455
11,R,4.996,CRAW_01___Central,2572,4.9553263741893,4.25865852340146,3.66135354466095,4.0223688778763,3.40864281141021,0.136166519042157,-0.116123093819154,-0.387252859230937,0.242820912474958,-1.087740900518
11,R,5.497,CRAW_01___Central,2605,4.33617128528401,3.95907868914936,3.4424626364727,3.58535481947008,3.34439937363136,-1.03158058924411,-0.906309864294655,-1.39973186867988,-1.21825792844751,-1.44933993480235
11,R,5.997,CRAW_01___Central,2590,5.24169662243319,4.5005443831025,3.57830795633091,3.90401318850407,3.34380018916624,0.676270340004497,0.521887160702918,-0.771379891767121,-0.15288030152079,-1.45271248975017
11,R,6.500,CRAW_01___Central,2586,4.37560300809658,4.01971632268261,3.54359714270066,3.68323590879086,3.44305723111571,-0.957211047405182,-0.746369006023821,-0.931934619656065,-0.89100990110808,-0.894036743934692
11,R,7.001,CRAW_01___Central,2565,4.11274059977006,3.90263032739717,3.48752772160647,3.61465969243035,3.39853534202976,-1.45297829974769,-1.05520088956328,-1.19128349987996,-1.12028229358048,-1.14463155415349
11,R,7.503,CRAW_01___Central,2514,4.90404869519744,4.08946289055506,3.71898520481211,3.93902807184647,3.561811728359,0.0394551095175409,-0.562401966464989,-0.120677848575114,-0.0358142616878384,-0.2256181006498
11,R,8.506,CRAW_01___Central,2607,5.15460297275567,4.32712096905863,3.64947335544693,3.95394046613196,3.44052533831014,0.512008817514483,0.0644568806900021,-0.442204626332833,0.0140426784698534,-0.90828769352676
11,R,9.007,CRAW_01___Central,2605,5.59931712716797,4.8012993287081,3.9432223861073,4.33183928521537,3.67652451417039,1.35075451650748,1.31517346372102,0.916530325480785,1.27748022230083,0.420051465045799
11,R,9.109,CRAW_01___Central,2562,5.82160948483885,5.11302244224433,4.64606172145171,5.0418572330606,4.36900486332549,1.77000530280606,2.13738995563779,4.16751082504207,3.65129905104791,4.31772933180845
11,R,9.210,CRAW_01___Central,2584,5.86306332302013,5.31949012505426,4.43875327324705,4.84939921114647,4.15693743351216,1.84818862154312,2.68197945344038,3.20860643734527,3.00784985719349,3.12409181060923
11,R,9.312,CRAW_01___Central,2613,4.93960144055239,4.66970718195066,3.83901112512693,4.14333571962605,3.62419376430402,0.106508770746882,0.968079428751032,0.434501559808671,0.647252050407584,0.125503893040206
11,R,9.414,CRAW_01___Central,2585,5.10903861933439,4.53185859012984,3.64328211368769,3.8968075005655,3.46929410308527,0.426072930202776,0.604483081028143,-0.470842190019409,-0.176971238594381,-0.746360531470919
11,R,9.616,CRAW_01___Central,2546,5.90314517303911,5.17709230726306,4.03409994323907,4.44046531617687,3.74964418218261,1.92378432493494,2.30638383952299,1.33688409799462,1.64065205249331,0.831611030575698
12,R,-0.075,CRAW_01___Central,2632,4.25232331427958,3.99722305931124,3.96415939531936,3.93437320152572,3.98478060640727,-0.59177041527633,-0.346092117096819,0.295968448716594,-0.0397425152774107,0.534603355728663
12,R,-0.075,CRAW_02___Anterior,2632,4.24212205315334,4.04355496703907,3.74787613498435,3.86122763901939,3.66940201680624,-0.605994824964608,-0.270353136633206,-0.120053417359037,-0.175517708896747,-0.0743565432750182
12,R,-0.325,CRAW_01___Central,2634,4.4801196565032,4.07615464155881,4.04190896273322,4.09511307467799,4.00507534677146,-0.27413630541652,-0.217062300303415,0.445520106445381,0.258628112437835,0.573790172621081
12,R,-0.325,CRAW_02___Anterior,2634,5.37530572094392,4.64961886630364,3.74484466077111,3.88516754503729,3.64769804858684,0.974091062775388,0.720382278272355,-0.125884472232151,-0.131079669685181,-0.116264417590722
12,R,-0.577,CRAW_02___Anterior,2571,4.82956734492105,4.33147157711814,3.75423240678736,3.8838363937776,3.66350961589418,0.213125712795386,0.200305456447534,-0.107827098721727,-0.133550596339203,-0.0857340938843752
12,R,-0.828,CRAW_01___Central,2610,4.20211222565661,4.0369231040936,4.14328868839395,4.19487972740508,4.10788307338632,-0.661783630959096,-0.281194273178126,0.640524484436923,0.443818247377348,0.772300106016948
12,R,-0.828,CRAW_02___Anterior,2610,4.30543648527076,4.20935110619227,3.74169662737776,3.93774495129193,3.60715365998568,-0.517710601036398,0.000674566737693404,-0.131939729235139,-0.0334837627071024,-0.19455098364761
12,R,-1.080,CRAW_01___Central,2603,5.39803654141053,4.49418192832706,4.01391609263473,3.97308403289405,4.04193809441756,1.00578640895529,0.466288808219533,0.39167568946578,0.032113800322676,0.644967912086418
12,R,-1.080,CRAW_02___Anterior,2603,4.47839109559051,4.11172310307478,3.63890143773504,3.75065858616823,3.56220535547697,-0.276546571979536,-0.158918374357093,-0.329666758837519,-0.380759613460335,-0.281341006421937
12,R,-1.330,CRAW_01___Central,2532,4.4157816126106,3.75451183699215,3.86148545754354,3.77892056926647,3.91762958157195,-0.363847830643227,-0.742853257033263,0.09847464764911,-0.328298792930063,0.404942425500519
12,R,-1.581,CRAW_01___Central,2555,5.90915773371428,4.70295704683467,3.8450185470996,3.87459537126924,3.82431477018085,1.71848233446103,0.807574444779621,0.0668004681459183,-0.150704085591605,0.224762223058263
12,R,-1.581,CRAW_02___Anterior,2555,4.23453230090447,4.08126074392693,3.76774647990379,3.94384783032825,3.64447553460667,-0.616577805253468,-0.208715331519484,-0.0818327156729792,-0.0221553983552703,-0.12248672263174
12,R,-1.833,CRAW_01___Central,2536,4.73046071772753,3.89991343704818,3.63514982212515,3.84217604673378,3.48727394740471,0.0749336549136124,-0.505164599559618,-0.336883009066066,-0.210881899733504,-0.426024964675459
12,R,-1.833,CRAW_02___Anterior,2536,4.27170986209744,3.87446783457621,3.65583663465853,3.71795803157068,3.61146420829272,-0.564738247861903,-0.54676064174787,-0.297091828093658,-0.441459456072908,-0.186227809062341
12,R,-2.083,CRAW_01___Central,2542,5.49190085332359,4.56150542168211,3.78137004635763,3.93296792283058,3.67308584887695,1.13666870000121,0.5763428292608,-0.0556277216759748,-0.0423510397098447,-0.0672434858903561
12,R,-2.083,CRAW_02___Anterior,2542,4.19930997682944,3.91043293868961,3.55963122834678,3.72135286938179,3.44411577046464,-0.665691023866004,-0.487968322342028,-0.48214337853905,-0.43515784671596,-0.509358456349239
12,R,-2.333,CRAW_02___Anterior,2540,5.19074732722719,4.4826676279119,3.75421403107213,3.98044525245711,3.59262030151143,0.716746978436125,0.447466328918251,-0.107862444496186,0.0457779376565391,-0.222613232641298
12,R,-2.584,CRAW_02___Anterior,2507,4.51630396007046,4.08322194645067,3.80319382359451,3.86212133130339,3.76230534885774,-0.223681724178334,-0.205509344826623,-0.0136495837616332,-0.173858807949958,0.105029139737764
12,R,-2.836,CRAW_01___Central,2532,4.61269357028847,4.11026416944523,3.62883672074352,3.61113436069184,3.64087432557866,-0.0892782138213665,-0.16130329980233,-0.349026289195301,-0.639749059703313,-0.129440244393505
12,R,-2.975,CRAW_01___Central,2612,7.5566049023067,7.18127213237062,6.82715398064384,7.01332906454645,6.69573627435964,4.01564571219085,4.85888739629289,5.80295196702586,5.67551640300452,5.76914794497351
12,R,-2.975,CRAW_02___Anterior,2612,7.68022793564756,7.3586801814913,6.58870516403063,6.81404661497022,6.42964061042621,4.18802289687298,5.14889714174457,5.34429454944627,5.30560178003874,5.25534772524644
12,R,0.176,CRAW_01___Central,2535,4.26885164232007,3.89940946833153,3.86894203758128,3.85269001684525,3.8805506238213,-0.568723685406287,-0.50598843951477,0.112817414338672,-0.191365523364546,0.333347209111355
12,R,0.176,CRAW_02___Anterior,2535,4.52587840096799,4.18231764200319,3.72819580189763,3.88589164821168,3.61555591167331,-0.210331338556652,-0.0435171602274073,-0.157908630393294,-0.12973556560922,-0.178327198939911
12,R,0.428,CRAW_01___Central,2596,4.39245819335634,3.97118628308349,3.82729769083271,3.86221281104676,3.8026517236228,-0.396369483279958,-0.388654553714651,0.0327143179686457,-0.173689000248123,0.182933363779026
